filepaths,age,gender,race
./data/UTKFace\85_1_0_20170110183536244.jpg.chip.jpg,7,1,0
./data/UTKFace\84_1_0_20170120225859818.jpg.chip.jpg,7,1,0
./data/UTKFace\70_0_0_20170116233001019.jpg.chip.jpg,7,0,0
./data/UTKFace\99_1_0_20170120221920654.jpg.chip.jpg,7,1,0
./data/UTKFace\83_0_0_20170117195413882.jpg.chip.jpg,7,0,0
./data/UTKFace\80_0_2_20170111205702505.jpg.chip.jpg,7,0,2
./data/UTKFace\76_0_4_20170111222611809.jpg.chip.jpg,7,0,4
./data/UTKFace\90_0_2_20170111210740854.jpg.chip.jpg,7,0,2
./data/UTKFace\92_0_0_20170111223719595.jpg.chip.jpg,7,0,0
./data/UTKFace\74_1_0_20170120223651118.jpg.chip.jpg,7,1,0
./data/UTKFace\80_0_0_20170117175515838.jpg.chip.jpg,7,0,0
./data/UTKFace\81_1_0_20170120224920120.jpg.chip.jpg,7,1,0
./data/UTKFace\85_1_0_20170110183513907.jpg.chip.jpg,7,1,0
./data/UTKFace\85_0_0_20170111210736421.jpg.chip.jpg,7,0,0
./data/UTKFace\73_1_3_20170109142947277.jpg.chip.jpg,7,1,3
./data/UTKFace\72_1_0_20170110120829664.jpg.chip.jpg,7,1,0
./data/UTKFace\70_0_0_20170104213651117.jpg.chip.jpg,7,0,0
./data/UTKFace\86_1_0_20170109150945088.jpg.chip.jpg,7,1,0
./data/UTKFace\72_0_1_20170117165211936.jpg.chip.jpg,7,0,1
./data/UTKFace\85_1_0_20170110183711497.jpg.chip.jpg,7,1,0
./data/UTKFace\84_1_0_20170120225946337.jpg.chip.jpg,7,1,0
./data/UTKFace\80_1_1_20170116153903211.jpg.chip.jpg,7,1,1
./data/UTKFace\90_1_0_20170120230204074.jpg.chip.jpg,7,1,0
./data/UTKFace\83_1_0_20170110160644142.jpg.chip.jpg,7,1,0
./data/UTKFace\72_1_0_20170110183814706.jpg.chip.jpg,7,1,0
./data/UTKFace\73_0_3_20170119212042841.jpg.chip.jpg,7,0,3
./data/UTKFace\89_1_0_20170120230445570.jpg.chip.jpg,7,1,0
./data/UTKFace\84_1_0_20170120222457967.jpg.chip.jpg,7,1,0
./data/UTKFace\72_0_0_20170111210618013.jpg.chip.jpg,7,0,0
./data/UTKFace\77_0_2_20170112205445618.jpg.chip.jpg,7,0,2
./data/UTKFace\78_0_1_20170111222446247.jpg.chip.jpg,7,0,1
./data/UTKFace\75_0_0_20170111205133334.jpg.chip.jpg,7,0,0
./data/UTKFace\72_1_0_20170110181628038.jpg.chip.jpg,7,1,0
./data/UTKFace\74_1_0_20170120225056705.jpg.chip.jpg,7,1,0
./data/UTKFace\76_0_0_20170111210148707.jpg.chip.jpg,7,0,0
./data/UTKFace\72_1_0_20170110183431246.jpg.chip.jpg,7,1,0
./data/UTKFace\90_0_0_20170117174936333.jpg.chip.jpg,7,0,0
./data/UTKFace\75_0_0_20170111203745246.jpg.chip.jpg,7,0,0
./data/UTKFace\75_0_0_20170111210552235.jpg.chip.jpg,7,0,0
./data/UTKFace\72_1_0_20170110153242401.jpg.chip.jpg,7,1,0
./data/UTKFace\80_0_0_20170110183557670.jpg.chip.jpg,7,0,0
./data/UTKFace\75_0_0_20170117173011522.jpg.chip.jpg,7,0,0
./data/UTKFace\71_1_1_20170117194632791.jpg.chip.jpg,7,1,1
./data/UTKFace\81_1_0_20170110123812204.jpg.chip.jpg,7,1,0
./data/UTKFace\85_1_0_20170120230116817.jpg.chip.jpg,7,1,0
./data/UTKFace\79_0_2_20170112223937939.jpg.chip.jpg,7,0,2
./data/UTKFace\99_1_0_20170110182052119.jpg.chip.jpg,7,1,0
./data/UTKFace\70_0_0_20170117174648902.jpg.chip.jpg,7,0,0
./data/UTKFace\80_0_0_20170111222138149.jpg.chip.jpg,7,0,0
./data/UTKFace\80_1_0_20170110182107291.jpg.chip.jpg,7,1,0
./data/UTKFace\85_0_0_20170112224320554.jpg.chip.jpg,7,0,0
./data/UTKFace\77_1_0_20170120221930573.jpg.chip.jpg,7,1,0
./data/UTKFace\80_0_0_20170105175505310.jpg.chip.jpg,7,0,0
./data/UTKFace\82_0_0_20170111210449740.jpg.chip.jpg,7,0,0
./data/UTKFace\85_1_0_20170110182858189.jpg.chip.jpg,7,1,0
./data/UTKFace\80_0_0_20170120225045833.jpg.chip.jpg,7,0,0
./data/UTKFace\70_0_3_20170117191256001.jpg.chip.jpg,7,0,3
./data/UTKFace\75_0_1_20170111221655006.jpg.chip.jpg,7,0,1
./data/UTKFace\72_1_0_20170110175634167.jpg.chip.jpg,7,1,0
./data/UTKFace\70_0_0_20170111210749134.jpg.chip.jpg,7,0,0
./data/UTKFace\80_1_0_20170110154553925.jpg.chip.jpg,7,1,0
./data/UTKFace\72_1_0_20170110120829664.jpg.chip.jpg,7,1,0
./data/UTKFace\70_0_0_20170117171634067.jpg.chip.jpg,7,0,0
./data/UTKFace\70_0_0_20170117171117703.jpg.chip.jpg,7,0,0
./data/UTKFace\70_0_3_20170119205722199.jpg.chip.jpg,7,0,3
./data/UTKFace\84_1_0_20170110180441394.jpg.chip.jpg,7,1,0
./data/UTKFace\75_0_2_20170112202930960.jpg.chip.jpg,7,0,2
./data/UTKFace\92_1_0_20170110175809576.jpg.chip.jpg,7,1,0
./data/UTKFace\83_1_0_20170120224721561.jpg.chip.jpg,7,1,0
./data/UTKFace\75_1_0_20170110181054680.jpg.chip.jpg,7,1,0
./data/UTKFace\90_0_0_20170111211332406.jpg.chip.jpg,7,0,0
./data/UTKFace\86_0_2_20170111210346308.jpg.chip.jpg,7,0,2
./data/UTKFace\71_0_1_20170117135455600.jpg.chip.jpg,7,0,1
./data/UTKFace\82_1_1_20170113012909920.jpg.chip.jpg,7,1,1
./data/UTKFace\95_1_0_20170120140026048.jpg.chip.jpg,7,1,0
./data/UTKFace\72_0_1_20170113142501771.jpg.chip.jpg,7,0,1
./data/UTKFace\70_0_3_20170119205313583.jpg.chip.jpg,7,0,3
./data/UTKFace\85_0_2_20170111221734101.jpg.chip.jpg,7,0,2
./data/UTKFace\72_1_0_20170110183029618.jpg.chip.jpg,7,1,0
./data/UTKFace\71_1_3_20170109132543649.jpg.chip.jpg,7,1,3
./data/UTKFace\77_1_0_20170110181616162.jpg.chip.jpg,7,1,0
./data/UTKFace\72_0_2_20170112223945402.jpg.chip.jpg,7,0,2
./data/UTKFace\80_1_0_20170110141417728.jpg.chip.jpg,7,1,0
./data/UTKFace\78_0_0_20170111221741900.jpg.chip.jpg,7,0,0
./data/UTKFace\73_0_0_20170117192346540.jpg.chip.jpg,7,0,0
./data/UTKFace\89_1_3_20170105175701046.jpg.chip.jpg,7,1,3
./data/UTKFace\80_0_0_20170111205921074.jpg.chip.jpg,7,0,0
./data/UTKFace\72_0_0_20170111210133115.jpg.chip.jpg,7,0,0
./data/UTKFace\76_1_1_20170110182035970.jpg.chip.jpg,7,1,1
./data/UTKFace\75_0_3_20170117173638390.jpg.chip.jpg,7,0,3
./data/UTKFace\76_0_0_20170111171747674.jpg.chip.jpg,7,0,0
./data/UTKFace\81_1_0_20170120224920120.jpg.chip.jpg,7,1,0
./data/UTKFace\80_1_0_20170110125303427.jpg.chip.jpg,7,1,0
./data/UTKFace\85_1_0_20170110181621323.jpg.chip.jpg,7,1,0
./data/UTKFace\79_1_0_20170120225840978.jpg.chip.jpg,7,1,0
./data/UTKFace\85_0_2_20170112224655914.jpg.chip.jpg,7,0,2
./data/UTKFace\80_0_0_20170117172958840.jpg.chip.jpg,7,0,0
./data/UTKFace\116_1_2_20170112220255503.jpg.chip.jpg,7,1,2
./data/UTKFace\70_0_0_20170117190327764.jpg.chip.jpg,7,0,0
./data/UTKFace\76_0_0_20170120223813862.jpg.chip.jpg,7,0,0
./data/UTKFace\70_1_0_20170120134300289.jpg.chip.jpg,7,1,0
./data/UTKFace\76_1_0_20170120225951434.jpg.chip.jpg,7,1,0
./data/UTKFace\78_1_0_20170120230525666.jpg.chip.jpg,7,1,0
./data/UTKFace\78_0_2_20170112224428293.jpg.chip.jpg,7,0,2
./data/UTKFace\73_1_0_20170110160644079.jpg.chip.jpg,7,1,0
./data/UTKFace\80_1_0_20170110140948978.jpg.chip.jpg,7,1,0
./data/UTKFace\73_1_0_20170110140417960.jpg.chip.jpg,7,1,0
./data/UTKFace\85_1_3_20170110183438488.jpg.chip.jpg,7,1,3
./data/UTKFace\72_1_0_20170110175340308.jpg.chip.jpg,7,1,0
./data/UTKFace\76_1_2_20170110182935621.jpg.chip.jpg,7,1,2
./data/UTKFace\90_0_0_20170111211332406.jpg.chip.jpg,7,0,0
./data/UTKFace\70_0_0_20170117173655936.jpg.chip.jpg,7,0,0
./data/UTKFace\75_1_1_20170105003534605.jpg.chip.jpg,7,1,1
./data/UTKFace\79_0_2_20170116194001100.jpg.chip.jpg,7,0,2
./data/UTKFace\79_1_0_20170111201959926.jpg.chip.jpg,7,1,0
./data/UTKFace\73_0_1_20170117195315175.jpg.chip.jpg,7,0,1
./data/UTKFace\76_0_0_20170111201015692.jpg.chip.jpg,7,0,0
./data/UTKFace\80_0_0_20170117173616376.jpg.chip.jpg,7,0,0
./data/UTKFace\85_1_0_20170110184027031.jpg.chip.jpg,7,1,0
./data/UTKFace\80_0_2_20170112205254236.jpg.chip.jpg,7,0,2
./data/UTKFace\80_1_3_20170119212033985.jpg.chip.jpg,7,1,3
./data/UTKFace\90_1_0_20170110155210772.jpg.chip.jpg,7,1,0
./data/UTKFace\85_1_0_20170110182138154.jpg.chip.jpg,7,1,0
./data/UTKFace\88_1_0_20170120230330380.jpg.chip.jpg,7,1,0
./data/UTKFace\75_0_2_20170112205221689.jpg.chip.jpg,7,0,2
./data/UTKFace\95_1_2_20170110182531150.jpg.chip.jpg,7,1,2
./data/UTKFace\86_0_2_20170112220210391.jpg.chip.jpg,7,0,2
./data/UTKFace\80_0_0_20170117173628559.jpg.chip.jpg,7,0,0
./data/UTKFace\86_1_0_20170110173815028.jpg.chip.jpg,7,1,0
./data/UTKFace\70_0_0_20170117174841157.jpg.chip.jpg,7,0,0
./data/UTKFace\90_0_0_20170117174931541.jpg.chip.jpg,7,0,0
./data/UTKFace\78_0_1_20170116204857697.jpg.chip.jpg,7,0,1
./data/UTKFace\70_1_0_20170110122949483.jpg.chip.jpg,7,1,0
./data/UTKFace\74_1_0_20170110131502622.jpg.chip.jpg,7,1,0
./data/UTKFace\70_0_0_20170111200516733.jpg.chip.jpg,7,0,0
./data/UTKFace\115_1_0_20170120134725991.jpg.chip.jpg,7,1,0
./data/UTKFace\72_1_1_20170116182041881.jpg.chip.jpg,7,1,1
./data/UTKFace\85_1_0_20170110183956388.jpg.chip.jpg,7,1,0
./data/UTKFace\90_1_0_20170110183401767.jpg.chip.jpg,7,1,0
./data/UTKFace\80_0_0_20170117175546325.jpg.chip.jpg,7,0,0
./data/UTKFace\85_1_0_20170110181617775.jpg.chip.jpg,7,1,0
./data/UTKFace\85_1_0_20170110182028892.jpg.chip.jpg,7,1,0
./data/UTKFace\80_0_2_20170111205702505.jpg.chip.jpg,7,0,2
./data/UTKFace\82_1_1_20170113012909920.jpg.chip.jpg,7,1,1
./data/UTKFace\89_0_1_20170116024131102.jpg.chip.jpg,7,0,1
./data/UTKFace\75_0_0_20170111222532345.jpg.chip.jpg,7,0,0
./data/UTKFace\87_1_0_20170110181045529.jpg.chip.jpg,7,1,0
./data/UTKFace\75_0_2_20170112224347901.jpg.chip.jpg,7,0,2
./data/UTKFace\70_0_0_20170111221935159.jpg.chip.jpg,7,0,0
./data/UTKFace\96_1_2_20170110182526540.jpg.chip.jpg,7,1,2
./data/UTKFace\78_1_0_20170120230523930.jpg.chip.jpg,7,1,0
./data/UTKFace\89_1_1_20170116160717022.jpg.chip.jpg,7,1,1
./data/UTKFace\99_1_0_20170113013141679.jpg.chip.jpg,7,1,0
./data/UTKFace\70_0_0_20170116213553686.jpg.chip.jpg,7,0,0
./data/UTKFace\70_0_0_20170111171747665.jpg.chip.jpg,7,0,0
./data/UTKFace\96_1_0_20170110172637082.jpg.chip.jpg,7,1,0
./data/UTKFace\82_0_2_20170111210508477.jpg.chip.jpg,7,0,2
./data/UTKFace\75_0_0_20170111205739880.jpg.chip.jpg,7,0,0
./data/UTKFace\75_0_0_20170111203916648.jpg.chip.jpg,7,0,0
./data/UTKFace\72_0_0_20170111222416133.jpg.chip.jpg,7,0,0
./data/UTKFace\80_1_0_20170110140948978.jpg.chip.jpg,7,1,0
./data/UTKFace\82_1_0_20170110141329969.jpg.chip.jpg,7,1,0
./data/UTKFace\88_1_0_20170110132552849.jpg.chip.jpg,7,1,0
./data/UTKFace\75_0_0_20170111210157776.jpg.chip.jpg,7,0,0
./data/UTKFace\85_1_0_20170110181617775.jpg.chip.jpg,7,1,0
./data/UTKFace\71_0_0_20170104185305424.jpg.chip.jpg,7,0,0
./data/UTKFace\74_0_0_20170120225236353.jpg.chip.jpg,7,0,0
./data/UTKFace\77_1_0_20170110132442352.jpg.chip.jpg,7,1,0
./data/UTKFace\74_1_0_20170110131502622.jpg.chip.jpg,7,1,0
./data/UTKFace\88_1_0_20170110182132120.jpg.chip.jpg,7,1,0
./data/UTKFace\79_0_1_20170111223356803.jpg.chip.jpg,7,0,1
./data/UTKFace\78_0_0_20170111171747679.jpg.chip.jpg,7,0,0
./data/UTKFace\75_1_0_20170110182959300.jpg.chip.jpg,7,1,0
./data/UTKFace\73_1_0_20170110141108353.jpg.chip.jpg,7,1,0
./data/UTKFace\70_0_3_20170117191256001.jpg.chip.jpg,7,0,3
./data/UTKFace\79_0_0_20170111222432817.jpg.chip.jpg,7,0,0
./data/UTKFace\80_1_0_20170117175612764.jpg.chip.jpg,7,1,0
./data/UTKFace\72_1_0_20170110120829664.jpg.chip.jpg,7,1,0
./data/UTKFace\92_1_0_20170110183357210.jpg.chip.jpg,7,1,0
./data/UTKFace\75_1_0_20170110131723117.jpg.chip.jpg,7,1,0
./data/UTKFace\88_0_0_20170113185429450.jpg.chip.jpg,7,0,0
./data/UTKFace\78_0_2_20170112224416258.jpg.chip.jpg,7,0,2
./data/UTKFace\83_0_0_20170111223725228.jpg.chip.jpg,7,0,0
./data/UTKFace\90_0_2_20170110183643228.jpg.chip.jpg,7,0,2
./data/UTKFace\90_0_2_20170111210435708.jpg.chip.jpg,7,0,2
./data/UTKFace\83_1_0_20170120230224530.jpg.chip.jpg,7,1,0
./data/UTKFace\72_0_1_20170116205624331.jpg.chip.jpg,7,0,1
./data/UTKFace\70_1_0_20170120223657854.jpg.chip.jpg,7,1,0
./data/UTKFace\90_1_0_20170110182910242.jpg.chip.jpg,7,1,0
./data/UTKFace\90_0_0_20170111223757607.jpg.chip.jpg,7,0,0
./data/UTKFace\75_0_0_20170117174833509.jpg.chip.jpg,7,0,0
./data/UTKFace\72_1_0_20170110125258812.jpg.chip.jpg,7,1,0
./data/UTKFace\85_1_0_20170110182120593.jpg.chip.jpg,7,1,0
./data/UTKFace\72_0_0_20170111222538530.jpg.chip.jpg,7,0,0
./data/UTKFace\71_1_0_20170110153303997.jpg.chip.jpg,7,1,0
./data/UTKFace\72_1_0_20170110184007710.jpg.chip.jpg,7,1,0
./data/UTKFace\99_0_0_20170117195137161.jpg.chip.jpg,7,0,0
./data/UTKFace\89_1_2_20170112224524948.jpg.chip.jpg,7,1,2
./data/UTKFace\70_0_1_20170111201412415.jpg.chip.jpg,7,0,1
./data/UTKFace\85_1_0_20170110183057797.jpg.chip.jpg,7,1,0
./data/UTKFace\70_0_0_20170111201419254.jpg.chip.jpg,7,0,0
./data/UTKFace\77_1_2_20170110175320274.jpg.chip.jpg,7,1,2
./data/UTKFace\80_1_1_20170119210040345.jpg.chip.jpg,7,1,1
./data/UTKFace\74_0_0_20170120225103496.jpg.chip.jpg,7,0,0
./data/UTKFace\80_1_1_20170119210040345.jpg.chip.jpg,7,1,1
./data/UTKFace\77_0_1_20170117173757948.jpg.chip.jpg,7,0,1
./data/UTKFace\80_1_0_20170120222028750.jpg.chip.jpg,7,1,0
./data/UTKFace\75_0_2_20170112224221075.jpg.chip.jpg,7,0,2
./data/UTKFace\75_1_0_20170120230123756.jpg.chip.jpg,7,1,0
./data/UTKFace\92_1_0_20170110182402526.jpg.chip.jpg,7,1,0
./data/UTKFace\90_1_2_20170111205444634.jpg.chip.jpg,7,1,2
./data/UTKFace\89_1_0_20170110183554182.jpg.chip.jpg,7,1,0
./data/UTKFace\80_0_0_20170117172958840.jpg.chip.jpg,7,0,0
./data/UTKFace\78_0_2_20170112215118168.jpg.chip.jpg,7,0,2
./data/UTKFace\90_0_0_20170111224014347.jpg.chip.jpg,7,0,0
./data/UTKFace\87_1_0_20170110183746742.jpg.chip.jpg,7,1,0
./data/UTKFace\70_0_3_20170119184325439.jpg.chip.jpg,7,0,3
./data/UTKFace\78_0_0_20170111222249342.jpg.chip.jpg,7,0,0
./data/UTKFace\76_0_0_20170120223813862.jpg.chip.jpg,7,0,0
./data/UTKFace\88_0_0_20170111222657241.jpg.chip.jpg,7,0,0
./data/UTKFace\75_1_0_20170120230123756.jpg.chip.jpg,7,1,0
./data/UTKFace\75_0_1_20170111221706652.jpg.chip.jpg,7,0,1
./data/UTKFace\70_0_0_20170117171634067.jpg.chip.jpg,7,0,0
./data/UTKFace\75_1_0_20170110182543266.jpg.chip.jpg,7,1,0
./data/UTKFace\86_1_0_20170110183616456.jpg.chip.jpg,7,1,0
./data/UTKFace\85_1_0_20170110181630306.jpg.chip.jpg,7,1,0
./data/UTKFace\90_1_0_20170120221911645.jpg.chip.jpg,7,1,0
./data/UTKFace\75_0_0_20170116233015609.jpg.chip.jpg,7,0,0
./data/UTKFace\82_0_0_20170111222551270.jpg.chip.jpg,7,0,0
./data/UTKFace\75_1_0_20170110131534363.jpg.chip.jpg,7,1,0
./data/UTKFace\90_1_0_20170110175843628.jpg.chip.jpg,7,1,0
./data/UTKFace\89_0_1_20170116024131102.jpg.chip.jpg,7,0,1
./data/UTKFace\80_1_0_20170110122234919.jpg.chip.jpg,7,1,0
./data/UTKFace\77_0_2_20170112205445618.jpg.chip.jpg,7,0,2
./data/UTKFace\76_0_0_20170111222213998.jpg.chip.jpg,7,0,0
./data/UTKFace\86_1_3_20170105175650126.jpg.chip.jpg,7,1,3
./data/UTKFace\85_0_0_20170111210559755.jpg.chip.jpg,7,0,0
./data/UTKFace\71_0_0_20170104213443413.jpg.chip.jpg,7,0,0
./data/UTKFace\82_0_0_20170111222354407.jpg.chip.jpg,7,0,0
./data/UTKFace\80_1_1_20170120222433936.jpg.chip.jpg,7,1,1
./data/UTKFace\75_0_2_20170110131323894.jpg.chip.jpg,7,0,2
./data/UTKFace\82_0_0_20170111210901892.jpg.chip.jpg,7,0,0
./data/UTKFace\80_1_0_20170110122439310.jpg.chip.jpg,7,1,0
./data/UTKFace\87_1_0_20170110181045529.jpg.chip.jpg,7,1,0
./data/UTKFace\85_1_0_20170110183728036.jpg.chip.jpg,7,1,0
./data/UTKFace\81_0_0_20170111222241614.jpg.chip.jpg,7,0,0
./data/UTKFace\70_1_0_20170117155916072.jpg.chip.jpg,7,1,0
./data/UTKFace\89_1_0_20170120221950480.jpg.chip.jpg,7,1,0
./data/UTKFace\76_0_0_20170116233204210.jpg.chip.jpg,7,0,0
./data/UTKFace\99_0_0_20170117195137161.jpg.chip.jpg,7,0,0
./data/UTKFace\85_1_0_20170110182128680.jpg.chip.jpg,7,1,0
./data/UTKFace\81_1_0_20170110125407444.jpg.chip.jpg,7,1,0
./data/UTKFace\80_0_0_20170117173616376.jpg.chip.jpg,7,0,0
./data/UTKFace\82_0_0_20170111210717906.jpg.chip.jpg,7,0,0
./data/UTKFace\72_1_0_20170110183029618.jpg.chip.jpg,7,1,0
./data/UTKFace\74_1_0_20170120224932730.jpg.chip.jpg,7,1,0
./data/UTKFace\115_1_1_20170112213257263.jpg.chip.jpg,7,1,1
./data/UTKFace\71_0_0_20170111222535839.jpg.chip.jpg,7,0,0
./data/UTKFace\85_1_0_20170110183749939.jpg.chip.jpg,7,1,0
./data/UTKFace\73_1_0_20170120225339921.jpg.chip.jpg,7,1,0
./data/UTKFace\80_0_3_20170117174541085.jpg.chip.jpg,7,0,3
./data/UTKFace\75_1_0_20170109150808608.jpg.chip.jpg,7,1,0
./data/UTKFace\90_1_0_20170110180120743.jpg.chip.jpg,7,1,0
./data/UTKFace\70_0_3_20170119192013226.jpg.chip.jpg,7,0,3
./data/UTKFace\83_0_0_20170120225615281.jpg.chip.jpg,7,0,0
./data/UTKFace\96_1_0_20170110173805290.jpg.chip.jpg,7,1,0
./data/UTKFace\77_0_1_20170116210256280.jpg.chip.jpg,7,0,1
./data/UTKFace\78_1_0_20170110180142396.jpg.chip.jpg,7,1,0
./data/UTKFace\75_0_0_20170112224041371.jpg.chip.jpg,7,0,0
./data/UTKFace\85_1_0_20170110180531278.jpg.chip.jpg,7,1,0
./data/UTKFace\74_0_0_20170116232642012.jpg.chip.jpg,7,0,0
./data/UTKFace\74_1_0_20170117171813979.jpg.chip.jpg,7,1,0
./data/UTKFace\99_0_0_20170117195137161.jpg.chip.jpg,7,0,0
./data/UTKFace\88_0_0_20170113185429450.jpg.chip.jpg,7,0,0
./data/UTKFace\75_0_0_20170111203722942.jpg.chip.jpg,7,0,0
./data/UTKFace\75_0_0_20170117174511134.jpg.chip.jpg,7,0,0
./data/UTKFace\80_0_0_20170117175248197.jpg.chip.jpg,7,0,0
./data/UTKFace\75_1_0_20170120221956669.jpg.chip.jpg,7,1,0
./data/UTKFace\85_1_0_20170110155144403.jpg.chip.jpg,7,1,0
./data/UTKFace\86_1_0_20170120134855602.jpg.chip.jpg,7,1,0
./data/UTKFace\100_1_2_20170112213615815.jpg.chip.jpg,7,1,2
./data/UTKFace\75_0_0_20170117192228563.jpg.chip.jpg,7,0,0
./data/UTKFace\90_0_0_20170111210338948.jpg.chip.jpg,7,0,0
./data/UTKFace\70_0_1_20170111201412415.jpg.chip.jpg,7,0,1
./data/UTKFace\85_1_2_20170105174405109.jpg.chip.jpg,7,1,2
./data/UTKFace\72_1_0_20170110181628038.jpg.chip.jpg,7,1,0
./data/UTKFace\89_1_3_20170110183718790.jpg.chip.jpg,7,1,3
./data/UTKFace\78_0_0_20170120223021915.jpg.chip.jpg,7,0,0
./data/UTKFace\85_1_0_20170110181946121.jpg.chip.jpg,7,1,0
./data/UTKFace\90_0_0_20170111211332406.jpg.chip.jpg,7,0,0
./data/UTKFace\77_1_0_20170113002117891.jpg.chip.jpg,7,1,0
./data/UTKFace\80_0_0_20170120223453237.jpg.chip.jpg,7,0,0
./data/UTKFace\95_1_0_20170110175711811.jpg.chip.jpg,7,1,0
./data/UTKFace\89_0_2_20170112224513149.jpg.chip.jpg,7,0,2
./data/UTKFace\77_0_0_20170111211407488.jpg.chip.jpg,7,0,0
./data/UTKFace\86_0_2_20170112224559130.jpg.chip.jpg,7,0,2
./data/UTKFace\70_1_0_20170110122851852.jpg.chip.jpg,7,1,0
./data/UTKFace\110_1_3_20170110155139762.jpg.chip.jpg,7,1,3
./data/UTKFace\72_0_0_20170111222538530.jpg.chip.jpg,7,0,0
./data/UTKFace\72_0_0_20170111221724508.jpg.chip.jpg,7,0,0
./data/UTKFace\80_1_0_20170110183129402.jpg.chip.jpg,7,1,0
./data/UTKFace\85_0_0_20170111210640890.jpg.chip.jpg,7,0,0
./data/UTKFace\85_1_0_20170110175705728.jpg.chip.jpg,7,1,0
./data/UTKFace\79_0_0_20170111200506756.jpg.chip.jpg,7,0,0
./data/UTKFace\85_1_0_20170110175705728.jpg.chip.jpg,7,1,0
./data/UTKFace\73_0_0_20170111211426693.jpg.chip.jpg,7,0,0
./data/UTKFace\72_1_0_20170110152914413.jpg.chip.jpg,7,1,0
./data/UTKFace\75_1_0_20170110184033219.jpg.chip.jpg,7,1,0
./data/UTKFace\81_0_0_20170111222146910.jpg.chip.jpg,7,0,0
./data/UTKFace\70_0_3_20170119181040603.jpg.chip.jpg,7,0,3
./data/UTKFace\85_1_0_20170110181944631.jpg.chip.jpg,7,1,0
./data/UTKFace\73_1_0_20170110153035158.jpg.chip.jpg,7,1,0
./data/UTKFace\70_0_2_20170116173622688.jpg.chip.jpg,7,0,2
./data/UTKFace\95_1_0_20170120140026048.jpg.chip.jpg,7,1,0
./data/UTKFace\72_0_0_20170111222516126.jpg.chip.jpg,7,0,0
./data/UTKFace\78_0_0_20170111223343146.jpg.chip.jpg,7,0,0
./data/UTKFace\88_1_0_20170110183145045.jpg.chip.jpg,7,1,0
./data/UTKFace\85_1_0_20170110182111721.jpg.chip.jpg,7,1,0
./data/UTKFace\70_0_0_20170104213700973.jpg.chip.jpg,7,0,0
./data/UTKFace\75_0_0_20170117173746334.jpg.chip.jpg,7,0,0
./data/UTKFace\80_0_2_20170112205254236.jpg.chip.jpg,7,0,2
./data/UTKFace\72_0_0_20170112205248988.jpg.chip.jpg,7,0,0
./data/UTKFace\73_0_0_20170111211426693.jpg.chip.jpg,7,0,0
./data/UTKFace\85_0_0_20170117175403892.jpg.chip.jpg,7,0,0
./data/UTKFace\77_1_0_20170110183741484.jpg.chip.jpg,7,1,0
./data/UTKFace\70_0_0_20170117155935122.jpg.chip.jpg,7,0,0
./data/UTKFace\78_1_0_20170120230432160.jpg.chip.jpg,7,1,0
./data/UTKFace\70_1_0_20170110141008498.jpg.chip.jpg,7,1,0
./data/UTKFace\75_0_0_20170111205739880.jpg.chip.jpg,7,0,0
./data/UTKFace\80_1_4_20170110184132973.jpg.chip.jpg,7,1,4
./data/UTKFace\76_0_2_20170117194539514.jpg.chip.jpg,7,0,2
./data/UTKFace\75_0_0_20170111210835093.jpg.chip.jpg,7,0,0
./data/UTKFace\70_0_3_20170119210228526.jpg.chip.jpg,7,0,3
./data/UTKFace\115_1_0_20170120134725991.jpg.chip.jpg,7,1,0
./data/UTKFace\90_0_1_20170117195102223.jpg.chip.jpg,7,0,1
./data/UTKFace\80_1_0_20170110141417728.jpg.chip.jpg,7,1,0
./data/UTKFace\72_1_0_20170110180409214.jpg.chip.jpg,7,1,0
./data/UTKFace\77_1_0_20170110131558278.jpg.chip.jpg,7,1,0
./data/UTKFace\70_1_0_20170110152916950.jpg.chip.jpg,7,1,0
./data/UTKFace\82_1_1_20170110154342872.jpg.chip.jpg,7,1,1
./data/UTKFace\86_1_2_20170120230217673.jpg.chip.jpg,7,1,2
./data/UTKFace\83_1_0_20170120224721561.jpg.chip.jpg,7,1,0
./data/UTKFace\88_1_0_20170120230153314.jpg.chip.jpg,7,1,0
./data/UTKFace\86_0_0_20170111210757200.jpg.chip.jpg,7,0,0
./data/UTKFace\76_0_0_20170111222424361.jpg.chip.jpg,7,0,0
./data/UTKFace\76_1_0_20170110131747399.jpg.chip.jpg,7,1,0
./data/UTKFace\93_1_0_20170110141221528.jpg.chip.jpg,7,1,0
./data/UTKFace\80_0_0_20170110183557670.jpg.chip.jpg,7,0,0
./data/UTKFace\84_1_2_20170105174912326.jpg.chip.jpg,7,1,2
./data/UTKFace\79_1_0_20170120225803298.jpg.chip.jpg,7,1,0
./data/UTKFace\80_0_0_20170111211457352.jpg.chip.jpg,7,0,0
./data/UTKFace\89_1_0_20170120230445570.jpg.chip.jpg,7,1,0
./data/UTKFace\86_1_0_20170120225751953.jpg.chip.jpg,7,1,0
./data/UTKFace\76_1_0_20170110131747399.jpg.chip.jpg,7,1,0
./data/UTKFace\75_0_0_20170111205905746.jpg.chip.jpg,7,0,0
./data/UTKFace\88_0_0_20170111210626829.jpg.chip.jpg,7,0,0
./data/UTKFace\70_0_0_20170120225631818.jpg.chip.jpg,7,0,0
./data/UTKFace\73_1_0_20170110131519640.jpg.chip.jpg,7,1,0
